Message ID,Thread ID,User ID,Organisation ID,Timestamp,Message Type
MSG000638,THR00171,USR0106,ORG034,2026-02-03 10:38,assistant_response
MSG000856,THR00232,USR0108,ORG035,2026-03-15 16:53,assistant_response
MSG000889,THR00242,USR0213,ORG063,2026-03-30 09:07,question
MSG002212,THR00563,USR0221,ORG065,2026-05-17 20:29,assistant_response
MSG001596,THR00413,USR0005,ORG002,2026-04-08 15:44,assistant_response
MSG003476,THR00855,USR0077,ORG025,2026-07-24 14:59,assistant_response
MSG003044,THR00760,USR0029,ORG011,2026-06-27 16:36,assistant_response
MSG000448,THR00122,USR0214,ORG063,2026-02-19 16:56,assistant_response
MSG001351,THR00354,USR0073,ORG024,2026-04-19 13:58,question
MSG005331,THR01272,USR0268,ORG080,2026-08-21 10:34,question
MSG003319,THR00816,USR0027,ORG010,2026-06-22 16:54,question
MSG002566,THR00656,USR0251,ORG076,2026-05-07 12:34,assistant_response
MSG003911,THR00962,USR0117,ORG038,2026-07-14 10:52,question
MSG003838,THR00943,USR0155,ORG047,2026-07-09 18:06,assistant_response
MSG000633,THR00170,USR0058,ORG019,2026-02-02 20:39,question
MSG001505,THR00393,USR0052,ORG017,2026-04-30 10:36,question
MSG004996,THR01192,USR0034,ORG013,2026-08-26 11:04,assistant_response
MSG005029,THR01201,USR0160,ORG048,2026-08-19 20:32,question
MSG000459,THR00124,USR0088,ORG029,2026-02-17 19:19,question
MSG003281,THR00810,USR0247,ORG074,2026-06-23 09:09,question
MSG001736,THR00452,USR0057,ORG019,2026-04-27 22:14,assistant_response
MSG004906,THR01176,USR0156,ORG047,2026-08-26 14:15,assistant_response
MSG004200,THR01023,USR0209,ORG062,2026-07-26 08:29,assistant_response
MSG000754,THR00206,USR0223,ORG065,2026-02-21 17:38,assistant_response
MSG002227,THR00569,USR0219,ORG064,2026-05-21 15:21,question
MSG001285,THR00336,USR0128,ORG041,2026-03-04 21:07,question
MSG004162,THR01017,USR0127,ORG040,2026-07-31 15:59,assistant_response
MSG001863,THR00480,USR0213,ORG063,2026-04-02 11:04,question
MSG002508,THR00641,USR0017,ORG007,2026-05-11 09:53,assistant_response
MSG004591,THR01111,USR0044,ORG016,2026-08-09 18:45,question
MSG002114,THR00539,USR0149,ORG046,2026-05-05 21:32,assistant_response
MSG003722,THR00915,USR0018,ORG007,2026-07-22 17:22,assistant_response
MSG005045,THR01204,USR0028,ORG011,2026-08-14 18:12,question
MSG003248,THR00802,USR0097,ORG031,2026-06-18 20:02,assistant_response
MSG000090,THR00031,USR0259,ORG077,2026-01-21 12:02,assistant_response
MSG004603,THR01114,USR0186,ORG055,2026-08-31 07:28,question
MSG004123,THR01011,USR0187,ORG055,2026-07-22 09:29,question
MSG001422,THR00371,USR0018,ORG007,2026-04-10 07:20,assistant_response
MSG000264,THR00080,USR0188,ORG055,2026-01-12 19:36,assistant_response
MSG000492,THR00133,USR0195,ORG057,2026-02-13 18:55,assistant_response
MSG001278,THR00335,USR0154,ORG047,2026-03-09 12:11,assistant_response
MSG000912,THR00247,USR0090,ORG029,2026-03-18 12:21,assistant_response
MSG004294,THR01043,USR0031,ORG012,2026-07-02 17:59,assistant_response
MSG000109,THR00036,USR0073,ORG024,2026-01-30 18:39,question
MSG003638,THR00893,USR0208,ORG061,2026-07-06 18:41,assistant_response
MSG002764,THR00697,USR0044,ORG016,2026-06-04 08:27,assistant_response
MSG005247,THR01254,USR0235,ORG069,2026-08-09 13:00,question
MSG003852,THR00945,USR0249,ORG075,2026-07-14 18:06,assistant_response
MSG002454,THR00625,USR0140,ORG043,2026-05-18 21:28,assistant_response
MSG001148,THR00304,USR0034,ORG013,2026-03-10 20:46,assistant_response
MSG003849,THR00945,USR0249,ORG075,2026-07-14 18:13,question
MSG001495,THR00391,USR0142,ORG044,2026-04-17 21:58,question
MSG001227,THR00324,USR0158,ORG047,2026-03-04 13:57,question
MSG003412,THR00836,USR0240,ORG071,2026-06-22 09:40,assistant_response
MSG000103,THR00036,USR0073,ORG024,2026-01-30 18:25,question
MSG000632,THR00169,USR0127,ORG040,2026-02-15 18:09,assistant_response
MSG004944,THR01182,USR0166,ORG050,2026-08-14 20:17,assistant_response
MSG000648,THR00175,USR0165,ORG049,2026-02-08 16:56,assistant_response
MSG001158,THR00305,USR0060,ORG020,2026-03-15 08:19,assistant_response
MSG002993,THR00746,USR0219,ORG064,2026-06-27 09:24,question
MSG001204,THR00320,USR0103,ORG033,2026-03-10 16:50,assistant_response
MSG000248,THR00075,USR0152,ORG046,2026-01-10 21:38,assistant_response
MSG001296,THR00339,USR0012,ORG004,2026-03-03 13:57,assistant_response
MSG004758,THR01146,USR0085,ORG028,2026-08-23 07:42,assistant_response
MSG000605,THR00163,USR0033,ORG013,2026-02-18 09:11,question
MSG000869,THR00236,USR0215,ORG063,2026-03-18 08:57,question
MSG004978,THR01188,USR0129,ORG041,2026-08-08 10:30,assistant_response
MSG004984,THR01189,USR0028,ORG011,2026-08-27 17:43,assistant_response
MSG003480,THR00856,USR0073,ORG024,2026-07-16 07:31,assistant_response
MSG000216,THR00062,USR0011,ORG004,2026-01-13 22:02,assistant_response
MSG003093,THR00768,USR0098,ORG031,2026-06-11 22:52,question
MSG005203,THR01243,USR0215,ORG063,2026-08-14 19:51,question
MSG000961,THR00262,USR0228,ORG066,2026-03-16 12:05,question
MSG001129,THR00298,USR0199,ORG059,2026-03-28 20:30,question
MSG004778,THR01150,USR0228,ORG066,2026-08-03 17:32,assistant_response
MSG004287,THR01041,USR0044,ORG016,2026-07-01 22:32,question
MSG001727,THR00450,USR0210,ORG062,2026-04-10 12:02,question
MSG001987,THR00508,USR0021,ORG008,2026-05-22 17:28,question
MSG004598,THR01112,USR0126,ORG040,2026-08-05 20:50,assistant_response
MSG001181,THR00312,USR0053,ORG018,2026-03-29 10:15,question
MSG004657,THR01128,USR0120,ORG038,2026-08-12 16:24,question
MSG002415,THR00618,USR0231,ORG068,2026-05-14 12:11,question
MSG001142,THR00302,USR0079,ORG025,2026-03-09 09:19,assistant_response
MSG002957,THR00736,USR0159,ORG048,2026-06-24 21:18,question
MSG002862,THR00714,USR0061,ORG020,2026-06-06 18:02,assistant_response
MSG000489,THR00133,USR0195,ORG057,2026-02-13 18:50,question
MSG004288,THR01041,USR0044,ORG016,2026-07-01 22:32,assistant_response
MSG004396,THR01068,USR0217,ORG064,2026-08-03 20:51,assistant_response
MSG004557,THR01105,USR0054,ORG018,2026-08-23 09:13,question
MSG002969,THR00738,USR0256,ORG077,2026-06-18 07:56,question
MSG000141,THR00044,USR0122,ORG039,2026-01-15 16:48,question
MSG001666,THR00436,USR0008,ORG004,2026-04-29 17:48,assistant_response
MSG000024,THR00011,USR0029,ORG011,2026-01-01 13:21,assistant_response
MSG002964,THR00738,USR0256,ORG077,2026-06-18 07:38,assistant_response
MSG001927,THR00497,USR0227,ORG066,2026-05-27 14:58,question
MSG004485,THR01088,USR0231,ORG068,2026-08-19 14:12,question
MSG004389,THR01065,USR0062,ORG021,2026-07-10 22:51,question
MSG003456,THR00850,USR0200,ORG059,2026-06-29 10:40,assistant_response
MSG004331,THR01052,USR0019,ORG007,2026-07-16 15:11,question
MSG003151,THR00780,USR0102,ORG033,2026-06-23 10:04,question
MSG001886,THR00487,USR0112,ORG036,2026-04-07 13:39,assistant_response
MSG004036,THR00992,USR0051,ORG017,2026-07-26 22:14,assistant_response
MSG004073,THR01000,USR0265,ORG079,2026-07-28 12:43,question
MSG003430,THR00843,USR0229,ORG067,2026-06-01 22:09,assistant_response
MSG003140,THR00775,USR0180,ORG054,2026-06-18 17:17,assistant_response
MSG002015,THR00513,USR0223,ORG065,2026-05-21 09:51,question
MSG001133,THR00299,USR0242,ORG072,2026-03-31 09:04,question
MSG002732,THR00691,USR0247,ORG074,2026-06-18 13:31,assistant_response
MSG003392,THR00830,USR0267,ORG080,2026-06-11 12:20,assistant_response
MSG003943,THR00967,USR0252,ORG076,2026-07-22 10:25,question
MSG003473,THR00854,USR0022,ORG008,2026-06-13 10:21,question
MSG004049,THR00994,USR0104,ORG033,2026-07-16 10:05,question
MSG002616,THR00667,USR0213,ORG063,2026-06-27 18:55,assistant_response
MSG002889,THR00719,USR0241,ORG072,2026-06-23 18:15,question
MSG003155,THR00781,USR0048,ORG016,2026-06-27 21:06,question
MSG001490,THR00389,USR0223,ORG065,2026-04-07 11:53,assistant_response
MSG001045,THR00279,USR0146,ORG045,2026-03-11 11:48,question
MSG002647,THR00676,USR0110,ORG036,2026-06-13 15:25,question
MSG005081,THR01212,USR0185,ORG055,2026-08-02 07:12,question
MSG005031,THR01201,USR0160,ORG048,2026-08-19 20:35,question
MSG002282,THR00586,USR0055,ORG018,2026-05-18 09:32,assistant_response
MSG005340,THR01276,USR0033,ORG013,2026-08-08 10:51,assistant_response
MSG004680,THR01134,USR0217,ORG064,2026-08-15 22:50,assistant_response
MSG000552,THR00147,USR0208,ORG061,2026-02-27 20:32,assistant_response
MSG003920,THR00963,USR0254,ORG076,2026-07-25 18:45,assistant_response
MSG003660,THR00898,USR0035,ORG013,2026-07-18 13:24,assistant_response
MSG003200,THR00791,USR0250,ORG076,2026-06-04 21:20,assistant_response
MSG001211,THR00321,USR0253,ORG076,2026-03-25 13:52,question
MSG002624,THR00670,USR0098,ORG031,2026-06-07 14:36,assistant_response
MSG001201,THR00320,USR0103,ORG033,2026-03-10 16:47,question
MSG004946,THR01183,USR0239,ORG071,2026-08-16 18:33,assistant_response
MSG000018,THR00009,USR0263,ORG079,2026-01-04 18:27,assistant_response
MSG000626,THR00167,USR0202,ORG060,2026-02-17 11:49,assistant_response
MSG002175,THR00555,USR0133,ORG042,2026-05-30 12:45,question
MSG004400,THR01070,USR0238,ORG071,2026-08-22 14:41,assistant_response
MSG004090,THR01005,USR0147,ORG045,2026-07-21 12:20,assistant_response
MSG004769,THR01149,USR0093,ORG030,2026-08-31 07:24,question
MSG000852,THR00230,USR0202,ORG060,2026-03-12 11:04,assistant_response
MSG004992,THR01191,USR0032,ORG012,2026-08-30 08:24,assistant_response
MSG002352,THR00599,USR0066,ORG022,2026-05-02 20:42,assistant_response
MSG002471,THR00632,USR0192,ORG057,2026-05-07 20:58,question
MSG001231,THR00326,USR0267,ORG080,2026-03-14 18:29,question
MSG003484,THR00856,USR0073,ORG024,2026-07-16 07:48,assistant_response
MSG001486,THR00387,USR0018,ORG007,2026-04-17 11:35,assistant_response
MSG002744,THR00695,USR0157,ORG047,2026-06-06 18:39,assistant_response
MSG003512,THR00864,USR0021,ORG008,2026-07-05 10:54,assistant_response
MSG001459,THR00382,USR0190,ORG056,2026-04-06 21:02,question
MSG001238,THR00326,USR0267,ORG080,2026-03-14 18:44,assistant_response
MSG000356,THR00102,USR0255,ORG077,2026-02-21 17:05,assistant_response
MSG004642,THR01125,USR0031,ORG012,2026-08-27 18:16,assistant_response
MSG004797,THR01156,USR0051,ORG017,2026-08-11 11:30,question
MSG000970,THR00264,USR0087,ORG029,2026-03-25 21:40,assistant_response
MSG002734,THR00692,USR0101,ORG033,2026-06-18 14:15,assistant_response
MSG000625,THR00167,USR0202,ORG060,2026-02-17 11:49,question
MSG002928,THR00731,USR0013,ORG005,2026-06-06 21:37,assistant_response
MSG002309,THR00594,USR0138,ORG043,2026-05-06 13:37,question
MSG000834,THR00228,USR0070,ORG023,2026-03-10 17:38,assistant_response
MSG001840,THR00476,USR0114,ORG036,2026-04-01 17:32,assistant_response
MSG000903,THR00245,USR0035,ORG013,2026-03-10 08:58,question
MSG001390,THR00360,USR0166,ORG050,2026-04-05 12:54,assistant_response
MSG005234,THR01251,USR0201,ORG059,2026-08-06 10:14,assistant_response
MSG000921,THR00249,USR0015,ORG006,2026-03-24 13:29,question
MSG003152,THR00780,USR0102,ORG033,2026-06-23 10:04,assistant_response
MSG001851,THR00479,USR0202,ORG060,2026-04-07 21:52,question
MSG004737,THR01142,USR0173,ORG052,2026-08-26 19:38,question
MSG004687,THR01135,USR0249,ORG075,2026-08-23 21:15,question
MSG005026,THR01199,USR0261,ORG078,2026-08-09 18:30,assistant_response
MSG003158,THR00782,USR0239,ORG071,2026-06-16 14:14,assistant_response
MSG003500,THR00859,USR0055,ORG018,2026-07-04 22:44,assistant_response
MSG001857,THR00480,USR0213,ORG063,2026-04-02 10:49,question
MSG000197,THR00058,USR0235,ORG069,2026-01-03 10:58,question
MSG001838,THR00476,USR0114,ORG036,2026-04-01 17:25,assistant_response
MSG000010,THR00005,USR0081,ORG026,2026-01-12 16:46,assistant_response
MSG001162,THR00306,USR0090,ORG029,2026-03-04 07:45,assistant_response
MSG003403,THR00833,USR0048,ORG016,2026-06-02 13:39,question
MSG004191,THR01022,USR0083,ORG027,2026-07-30 21:40,question
MSG000841,THR00228,USR0070,ORG023,2026-03-10 17:54,question
MSG002431,THR00623,USR0146,ORG045,2026-05-15 11:08,question
MSG000843,THR00229,USR0164,ORG049,2026-03-10 22:36,question
MSG000365,THR00105,USR0161,ORG048,2026-02-28 17:50,question
MSG004586,THR01110,USR0213,ORG063,2026-08-25 07:21,assistant_response
MSG005085,THR01214,USR0126,ORG040,2026-08-06 13:01,question
MSG002192,THR00559,USR0036,ORG014,2026-05-08 19:24,assistant_response
MSG000458,THR00124,USR0088,ORG029,2026-02-17 19:10,assistant_response
MSG001998,THR00509,USR0145,ORG044,2026-05-01 18:36,assistant_response
MSG001266,THR00333,USR0156,ORG047,2026-03-27 08:13,assistant_response
MSG003924,THR00965,USR0234,ORG069,2026-07-20 16:43,assistant_response
MSG002718,THR00687,USR0026,ORG010,2026-06-22 19:30,assistant_response
MSG002519,THR00644,USR0128,ORG041,2026-05-13 21:17,question
MSG001337,THR00351,USR0029,ORG011,2026-04-25 14:36,question
MSG005131,THR01228,USR0081,ORG026,2026-08-30 18:16,question
MSG003936,THR00966,USR0220,ORG064,2026-07-07 10:03,assistant_response
MSG001141,THR00302,USR0079,ORG025,2026-03-09 09:19,question
MSG001658,THR00433,USR0141,ORG044,2026-04-07 12:50,assistant_response
MSG000697,THR00190,USR0190,ORG056,2026-02-11 20:08,question
MSG004949,THR01183,USR0239,ORG071,2026-08-16 18:35,question
MSG004384,THR01063,USR0123,ORG039,2026-07-31 19:05,assistant_response
MSG000077,THR00028,USR0260,ORG078,2026-01-13 21:37,question
MSG000111,THR00037,USR0044,ORG016,2026-01-10 19:41,question
MSG004751,THR01145,USR0174,ORG052,2026-08-18 08:45,question
MSG002193,THR00560,USR0104,ORG033,2026-05-17 20:52,question
MSG000685,THR00189,USR0255,ORG077,2026-02-15 10:51,question
MSG004861,THR01169,USR0232,ORG068,2026-08-09 14:50,question
MSG001083,THR00289,USR0071,ORG023,2026-03-13 11:51,question
MSG004469,THR01085,USR0075,ORG024,2026-08-21 14:37,question
MSG005107,THR01222,USR0251,ORG076,2026-08-07 09:50,question
MSG004524,THR01097,USR0185,ORG055,2026-08-26 22:51,assistant_response
MSG000170,THR00053,USR0192,ORG057,2026-01-08 07:26,assistant_response
MSG004911,THR01176,USR0156,ORG047,2026-08-26 14:38,question
MSG003096,THR00768,USR0098,ORG031,2026-06-11 23:14,assistant_response
MSG000817,THR00224,USR0248,ORG075,2026-03-26 09:23,question
MSG000097,THR00034,USR0172,ORG051,2026-01-03 17:06,question
MSG001125,THR00297,USR0256,ORG077,2026-03-21 09:39,question
MSG004316,THR01049,USR0145,ORG044,2026-07-29 15:51,assistant_response
MSG000822,THR00226,USR0004,ORG002,2026-03-31 19:21,assistant_response
MSG003298,THR00812,USR0040,ORG015,2026-06-22 16:39,assistant_response
MSG003728,THR00916,USR0084,ORG027,2026-07-18 16:21,assistant_response
MSG002010,THR00512,USR0218,ORG064,2026-05-27 10:13,assistant_response
MSG003494,THR00859,USR0055,ORG018,2026-07-04 22:38,assistant_response
MSG000591,THR00159,USR0251,ORG076,2026-02-03 21:51,question
MSG001176,THR00310,USR0135,ORG042,2026-03-23 09:31,assistant_response
MSG000569,THR00153,USR0189,ORG056,2026-02-20 14:22,question
MSG001539,THR00401,USR0046,ORG016,2026-04-07 21:34,question
MSG003230,THR00799,USR0028,ORG011,2026-06-01 18:08,assistant_response
MSG001456,THR00380,USR0042,ORG015,2026-04-16 10:31,assistant_response
MSG001335,THR00350,USR0052,ORG017,2026-04-08 14:23,question
MSG002541,THR00650,USR0125,ORG040,2026-05-01 08:37,question
MSG000173,THR00053,USR0192,ORG057,2026-01-08 07:29,question
MSG004771,THR01149,USR0093,ORG030,2026-08-31 07:29,question
MSG001478,THR00387,USR0018,ORG007,2026-04-17 11:07,assistant_response
MSG004019,THR00988,USR0160,ORG048,2026-07-19 09:58,question
MSG001548,THR00402,USR0192,ORG057,2026-04-27 08:44,assistant_response
MSG001443,THR00377,USR0202,ORG060,2026-04-19 22:09,question
MSG001516,THR00396,USR0206,ORG061,2026-04-02 19:56,assistant_response
MSG003764,THR00924,USR0163,ORG048,2026-07-20 08:58,assistant_response
MSG001487,THR00388,USR0099,ORG032,2026-04-05 08:27,question
MSG004063,THR00997,USR0244,ORG073,2026-07-14 13:28,question
MSG005361,THR01281,USR0113,ORG036,2026-08-03 15:42,question
MSG003925,THR00965,USR0234,ORG069,2026-07-20 16:45,question
MSG001216,THR00323,USR0005,ORG002,2026-03-31 17:00,assistant_response
MSG003020,THR00753,USR0107,ORG034,2026-06-26 20:26,assistant_response
MSG003555,THR00878,USR0212,ORG062,2026-07-28 13:24,question
MSG001899,THR00490,USR0214,ORG063,2026-04-22 17:06,question
MSG003655,THR00898,USR0035,ORG013,2026-07-18 13:10,question
MSG001276,THR00335,USR0154,ORG047,2026-03-09 12:05,assistant_response
MSG003240,THR00801,USR0223,ORG065,2026-06-18 13:42,assistant_response
MSG001671,THR00437,USR0003,ORG002,2026-04-21 14:14,question
MSG002202,THR00562,USR0048,ORG016,2026-05-16 11:57,assistant_response
MSG002657,THR00678,USR0004,ORG002,2026-06-10 14:20,question
MSG001808,THR00468,USR0252,ORG076,2026-04-11 14:21,assistant_response
MSG003623,THR00889,USR0254,ORG076,2026-07-08 09:43,question
MSG001689,THR00440,USR0173,ORG052,2026-04-14 11:27,question
MSG002109,THR00537,USR0208,ORG061,2026-05-25 13:58,question
MSG003130,THR00774,USR0081,ORG026,2026-06-09 10:00,assistant_response
MSG004484,THR01087,USR0086,ORG028,2026-08-29 11:49,assistant_response
MSG000129,THR00041,USR0020,ORG008,2026-01-22 17:56,question
MSG002098,THR00534,USR0056,ORG018,2026-05-06 09:53,assistant_response
MSG001448,THR00378,USR0219,ORG064,2026-04-03 16:56,assistant_response
MSG002292,THR00589,USR0174,ORG052,2026-05-31 21:43,assistant_response
MSG001797,THR00464,USR0161,ORG048,2026-04-01 15:00,question
MSG004955,THR01185,USR0100,ORG032,2026-08-11 09:56,question
MSG000086,THR00030,USR0032,ORG012,2026-01-15 10:57,assistant_response
MSG000470,THR00129,USR0236,ORG070,2026-02-18 17:34,assistant_response
MSG002660,THR00678,USR0004,ORG002,2026-06-10 14:27,assistant_response
MSG002416,THR00618,USR0231,ORG068,2026-05-14 12:11,assistant_response
MSG003346,THR00821,USR0044,ORG016,2026-06-05 11:53,assistant_response
MSG001095,THR00292,USR0045,ORG016,2026-03-29 10:08,question
MSG002164,THR00552,USR0170,ORG050,2026-05-24 10:32,assistant_response
MSG005339,THR01276,USR0033,ORG013,2026-08-08 10:51,question
MSG002659,THR00678,USR0004,ORG002,2026-06-10 14:27,question
MSG003024,THR00755,USR0035,ORG013,2026-06-10 16:32,assistant_response
MSG002847,THR00713,USR0070,ORG023,2026-06-14 11:44,question
MSG000012,THR00006,USR0044,ORG016,2026-01-29 08:09,assistant_response
MSG005059,THR01205,USR0097,ORG031,2026-08-22 22:56,question
MSG004380,THR01062,USR0029,ORG011,2026-07-24 09:44,assistant_response
MSG004487,THR01089,USR0201,ORG059,2026-08-02 17:00,question
MSG005364,THR01282,USR0112,ORG036,2026-08-14 16:49,assistant_response
MSG000423,THR00116,USR0202,ORG060,2026-02-12 17:37,question
MSG002216,THR00564,USR0247,ORG074,2026-05-26 19:29,assistant_response
MSG001090,THR00290,USR0085,ORG028,2026-03-15 18:46,assistant_response
MSG002276,THR00584,USR0179,ORG054,2026-05-12 15:14,assistant_response
MSG001214,THR00322,USR0004,ORG002,2026-03-30 20:01,assistant_response
MSG004879,THR01172,USR0040,ORG015,2026-08-18 07:57,question
MSG002391,THR00613,USR0262,ORG078,2026-05-16 21:56,question
MSG004997,THR01192,USR0034,ORG013,2026-08-26 11:09,question
MSG004471,THR01085,USR0075,ORG024,2026-08-21 14:33,question
MSG000374,THR00106,USR0264,ORG079,2026-02-18 10:20,assistant_response
MSG001835,THR00476,USR0114,ORG036,2026-04-01 17:22,question
MSG001402,THR00363,USR0201,ORG059,2026-04-28 08:11,assistant_response
MSG000976,THR00265,USR0262,ORG078,2026-03-04 10:27,assistant_response
MSG002200,THR00561,USR0091,ORG029,2026-05-16 08:58,assistant_response
MSG002428,THR00621,USR0204,ORG060,2026-05-17 09:06,assistant_response
MSG001805,THR00467,USR0241,ORG072,2026-04-28 22:55,question
MSG002486,THR00636,USR0094,ORG031,2026-05-05 16:11,assistant_response
MSG002121,THR00540,USR0258,ORG077,2026-05-01 14:58,question
MSG004302,THR01046,USR0258,ORG077,2026-07-16 17:56,assistant_response
MSG004455,THR01082,USR0250,ORG076,2026-08-10 18:44,question
MSG003731,THR00916,USR0084,ORG027,2026-07-18 16:23,question
MSG004201,THR01023,USR0209,ORG062,2026-07-26 08:41,question
MSG004647,THR01127,USR0003,ORG002,2026-08-15 17:15,question
MSG001785,THR00463,USR0067,ORG022,2026-04-16 22:08,question
MSG001311,THR00345,USR0246,ORG074,2026-03-02 09:17,question
MSG000030,THR00012,USR0149,ORG046,2026-01-11 10:00,assistant_response
MSG001508,THR00393,USR0052,ORG017,2026-04-30 10:39,assistant_response
MSG001696,THR00441,USR0207,ORG061,2026-04-01 14:16,assistant_response
MSG002225,THR00569,USR0219,ORG064,2026-05-21 15:16,question
MSG003284,THR00810,USR0247,ORG074,2026-06-23 09:16,assistant_response
MSG003197,THR00790,USR0176,ORG053,2026-06-18 14:17,question
MSG004486,THR01088,USR0231,ORG068,2026-08-19 14:12,assistant_response
MSG004173,THR01020,USR0186,ORG055,2026-07-29 10:34,question
MSG003587,THR00885,USR0251,ORG076,2026-07-28 13:37,question
MSG001356,THR00354,USR0073,ORG024,2026-04-19 13:59,assistant_response
MSG000615,THR00165,USR0216,ORG064,2026-02-12 19:30,question
MSG004207,THR01026,USR0181,ORG054,2026-07-14 17:29,question
MSG004708,THR01138,USR0079,ORG025,2026-08-04 18:22,assistant_response
MSG005012,THR01196,USR0220,ORG064,2026-08-29 10:28,assistant_response
MSG003257,THR00805,USR0213,ORG063,2026-06-28 21:57,question
MSG001559,THR00405,USR0185,ORG055,2026-04-23 13:17,question
MSG000499,THR00136,USR0056,ORG018,2026-02-20 14:15,question
MSG000373,THR00106,USR0264,ORG079,2026-02-18 10:20,question
MSG002373,THR00607,USR0077,ORG025,2026-05-16 07:11,question
MSG001057,THR00281,USR0081,ORG026,2026-03-15 21:12,question
MSG002246,THR00573,USR0061,ORG020,2026-05-24 14:32,assistant_response
MSG001368,THR00357,USR0175,ORG052,2026-04-23 12:58,assistant_response
MSG000180,THR00054,USR0075,ORG024,2026-01-05 08:32,assistant_response
MSG004128,THR01012,USR0257,ORG077,2026-07-30 10:40,assistant_response
MSG004291,THR01042,USR0197,ORG058,2026-07-23 20:48,question
MSG003433,THR00844,USR0200,ORG059,2026-06-09 11:44,question
MSG003956,THR00971,USR0256,ORG077,2026-07-09 15:54,assistant_response
MSG000555,THR00149,USR0004,ORG002,2026-02-09 19:15,question
MSG003573,THR00882,USR0031,ORG012,2026-07-09 11:07,question
MSG004887,THR01172,USR0040,ORG015,2026-08-18 08:09,question
MSG003674,THR00903,USR0034,ORG013,2026-07-07 21:05,assistant_response
MSG002999,THR00748,USR0030,ORG011,2026-06-04 09:37,question
MSG002846,THR00713,USR0070,ORG023,2026-06-14 11:41,assistant_response
MSG002069,THR00525,USR0083,ORG027,2026-05-06 14:57,question
MSG003426,THR00842,USR0053,ORG018,2026-06-02 09:04,assistant_response
MSG001571,THR00407,USR0251,ORG076,2026-04-20 21:23,question
MSG005111,THR01223,USR0034,ORG013,2026-08-06 19:48,question
MSG000359,THR00103,USR0208,ORG061,2026-02-10 21:08,question
MSG001259,THR00332,USR0232,ORG068,2026-03-10 21:16,question
MSG004371,THR01061,USR0232,ORG068,2026-07-11 11:41,question
MSG001655,THR00433,USR0141,ORG044,2026-04-07 12:43,question
MSG003885,THR00955,USR0064,ORG021,2026-07-30 13:43,question
MSG002470,THR00632,USR0192,ORG057,2026-05-07 20:56,assistant_response
MSG002810,THR00706,USR0157,ORG047,2026-06-11 22:25,assistant_response
MSG000614,THR00165,USR0216,ORG064,2026-02-12 19:32,assistant_response
MSG000809,THR00221,USR0212,ORG062,2026-03-13 09:56,question
MSG003652,THR00898,USR0035,ORG013,2026-07-18 13:08,assistant_response
MSG001581,THR00409,USR0198,ORG059,2026-04-02 13:01,question
MSG001561,THR00406,USR0259,ORG077,2026-04-13 10:43,question
MSG000337,THR00100,USR0173,ORG052,2026-01-27 08:52,question
MSG000986,THR00267,USR0053,ORG018,2026-03-24 14:28,assistant_response
MSG001069,THR00284,USR0120,ORG038,2026-03-14 09:45,question
MSG000872,THR00236,USR0215,ORG063,2026-03-18 09:00,assistant_response
MSG000715,THR00194,USR0252,ORG076,2026-02-15 12:48,question
MSG005306,THR01266,USR0168,ORG050,2026-08-22 21:31,assistant_response
MSG001721,THR00448,USR0061,ORG020,2026-04-10 10:50,question
MSG002261,THR00578,USR0267,ORG080,2026-05-10 08:57,question
MSG001952,THR00501,USR0131,ORG041,2026-05-01 17:30,assistant_response
MSG003045,THR00760,USR0029,ORG011,2026-06-27 16:41,question
MSG004333,THR01052,USR0019,ORG007,2026-07-16 15:18,question
MSG005279,THR01259,USR0094,ORG031,2026-08-23 10:27,question
MSG002954,THR00735,USR0077,ORG025,2026-06-06 11:15,assistant_response
MSG004605,THR01115,USR0265,ORG079,2026-08-31 09:05,question
MSG001068,THR00283,USR0191,ORG056,2026-03-22 12:03,assistant_response
MSG004581,THR01110,USR0213,ORG063,2026-08-25 07:15,question
MSG005180,THR01240,USR0240,ORG071,2026-08-24 21:25,assistant_response
MSG000914,THR00247,USR0090,ORG029,2026-03-18 12:23,assistant_response
MSG002494,THR00638,USR0026,ORG010,2026-05-18 07:15,assistant_response
MSG002739,THR00694,USR0179,ORG054,2026-06-07 17:22,question
MSG004522,THR01096,USR0174,ORG052,2026-08-30 21:36,assistant_response
MSG004025,THR00989,USR0173,ORG052,2026-07-06 07:34,question
MSG002067,THR00525,USR0083,ORG027,2026-05-06 14:43,question
MSG004901,THR01175,USR0144,ORG044,2026-08-22 18:12,question
MSG004645,THR01126,USR0025,ORG009,2026-08-25 10:28,question
MSG005187,THR01241,USR0214,ORG063,2026-08-07 21:32,question
MSG002296,THR00591,USR0113,ORG036,2026-05-22 14:51,assistant_response
MSG003868,THR00948,USR0186,ORG055,2026-07-05 22:20,assistant_response
MSG005362,THR01281,USR0113,ORG036,2026-08-03 15:42,assistant_response
MSG001737,THR00452,USR0057,ORG019,2026-04-27 22:11,question
MSG005273,THR01258,USR0090,ORG029,2026-08-14 14:23,question
MSG000428,THR00116,USR0202,ORG060,2026-02-12 17:50,assistant_response
MSG000005,THR00003,USR0074,ORG024,2026-01-19 19:04,question
MSG000335,THR00099,USR0048,ORG016,2026-01-17 12:52,question
MSG001489,THR00389,USR0223,ORG065,2026-04-07 11:53,question
MSG000390,THR00109,USR0161,ORG048,2026-02-07 12:35,assistant_response
MSG002621,THR00669,USR0266,ORG079,2026-06-04 10:46,question
